curr_title,prev_id,curr_id,n,prev_title,type,connec_tot,conec_perc
Volvo,30984,32412,24,Toyota,other,6115,0.39
Volvo,23656890,32412,10,Western_Star_Trucks,other,6115,0.16
Volvo,24365,32412,17,Porsche,other,6115,0.28
Volvo,1810342,32412,29,Prevost_Car,other,6115,0.47
Volvo,427068,32412,11,Panhard,other,6115,0.18
Volvo,18564164,32412,41,Mercedes-Benz,other,6115,0.67
Volvo,1223037,32412,15,Pan_Asia_Technical_Automotive_Center,other,6115,0.25
Volvo,359885,32412,46,Paccar,other,6115,0.75
Volvo,21240,32412,22,Nissan,other,6115,0.36
Volvo,848,32412,40,Audi,other,6115,0.65
Volvo,42977,32412,10,Daimler_AG,other,6115,0.16
Volvo,30433662,32412,30,Ford_Motor_Company,other,6115,0.49
Volvo,18329,32412,13,Lexus,other,6115,0.21
Volvo,12102,32412,18,General_Motors,other,6115,0.29
Volvo,18643465,32412,10,Jaguar_Land_Rover,other,6115,0.16
Volvo,39705452,32412,32,List_of_largest_manufacturing_companies_by_revenue,other,6115,0.52
Volvo,26970,32412,15,ÅÊkoda_Auto,other,6115,0.25
